marker	cell_name	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	pct.diff
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	Plasma cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	Plasma cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	T cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	Naive B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	Plasma cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79A	B cell	0	0.383624705799858	0.306	0.01	0	10	0.296
CD79B	B cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD79B	B cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD79B	B cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD79B	B cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD79B	B cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD79B	Natural killer T (NKT) cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD79B	B cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD79B	B cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD79B	B cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD79B	Plasma cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD79B	B cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD79B	B cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD79B	CD1C-CD141- dendritic cell	6.45850328255702e-103	0.389786302178786	0.271	0.038	1.16343478131982e-98	10	0.233
CD8A	CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Cytotoxic CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Effector CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Cytotoxic T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8 T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Cytotoxic T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Naive CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ recently activated effector memory or effector T cell (CTL)	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Effector memory CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Exhausted CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Proliferative CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Naive CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Regulatory CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Immune cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Memory CD8 T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Natural killer T (NKT) cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Activated CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Natural killer cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Cytotoxic T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Naive CD4+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Naive cytotoxic T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Naive CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Natural killer T(NKT) cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Naive CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Memory CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Cytotoxic T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Natural killer T(NKT) cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Cytotoxic T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Effector memory CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	Effector CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8 T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	GZMK CD8 cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD8A	CD8+ T cell	0	0.428423781960469	0.265	0.01	0	7	0.255
CD99	B cell	2.42669655031502e-08	0.529501629609315	0.591	0.338	0.000437145116573747	13	0.253
CD99	Beta cell(¦Â cell)	2.42669655031502e-08	0.529501629609315	0.591	0.338	0.000437145116573747	13	0.253
CD99	Plasmacytoid dendritic cell	2.42669655031502e-08	0.529501629609315	0.591	0.338	0.000437145116573747	13	0.253
CD99	Endocrine cell	2.42669655031502e-08	0.529501629609315	0.591	0.338	0.000437145116573747	13	0.253
CDK6	Progenitor cell	1.27796128840323e-171	0.631464263097069	0.759	0.411	2.30211946492958e-167	5	0.348
CDK6	Progenitor cell	0	0.444266595930106	0.674	0.346	0	1	0.328
CDK6	Progenitor cell	4.65765993630906e-71	0.6660523266025	0.77	0.422	8.39030860926715e-67	9	0.348
CDK6	Progenitor cell	2.21242539719764e-65	0.39553560157838	0.675	0.417	3.98546311051182e-61	6	0.258
CDK6	Leydig cell	1.27796128840323e-171	0.631464263097069	0.759	0.411	2.30211946492958e-167	5	0.348
CDK6	Leydig cell	0	0.444266595930106	0.674	0.346	0	1	0.328
CDK6	Leydig cell	4.65765993630906e-71	0.6660523266025	0.77	0.422	8.39030860926715e-67	9	0.348
CDK6	Leydig cell	2.21242539719764e-65	0.39553560157838	0.675	0.417	3.98546311051182e-61	6	0.258
CDV3	Proliferative chondrocyte	1.94681846198485e-51	0.484129253677655	0.477	0.259	3.50699877741951e-47	8	0.218
CENPF	Cartilage progenitor cell	0	0.958466405048712	0.686	0.135	0	4	0.551
CENPF	Cartilage progenitor cell	1.72528443620959e-270	0.677522104345077	0.551	0.148	3.10792738338796e-266	5	0.403
CENPF	Progenitor cell	0	0.958466405048712	0.686	0.135	0	4	0.551
CENPF	Progenitor cell	1.72528443620959e-270	0.677522104345077	0.551	0.148	3.10792738338796e-266	5	0.403
CENPF	MKI67+ progenitor cell	0	0.958466405048712	0.686	0.135	0	4	0.551
CENPF	MKI67+ progenitor cell	1.72528443620959e-270	0.677522104345077	0.551	0.148	3.10792738338796e-266	5	0.403
CENPF	Fibroblast	0	0.958466405048712	0.686	0.135	0	4	0.551
CENPF	Fibroblast	1.72528443620959e-270	0.677522104345077	0.551	0.148	3.10792738338796e-266	5	0.403
CENPF	Neural progenitor cell	0	0.958466405048712	0.686	0.135	0	4	0.551
CENPF	Neural progenitor cell	1.72528443620959e-270	0.677522104345077	0.551	0.148	3.10792738338796e-266	5	0.403
CENPF	Proliferative cell	0	0.958466405048712	0.686	0.135	0	4	0.551
CENPF	Proliferative cell	1.72528443620959e-270	0.677522104345077	0.551	0.148	3.10792738338796e-266	5	0.403
CENPF	Dividing cardiomyocyte	0	0.958466405048712	0.686	0.135	0	4	0.551
CENPF	Dividing cardiomyocyte	1.72528443620959e-270	0.677522104345077	0.551	0.148	3.10792738338796e-266	5	0.403
CENPU	Cartilage Progenitor cell	0	0.56968113606272	0.571	0.138	0	5	0.433
CENPU	Cartilage Progenitor cell	1.31071800060442e-218	0.400695370527556	0.473	0.14	2.3611274062888e-214	4	0.333
CFD	Inflammatory cancer©\associated fibroblast (iCAF)	1.27772412117998e-65	0.344597070344226	0.672	0.39	2.30169223189362e-61	6	0.282
CFD	Inflammatory cancer©\associated fibroblast (iCAF)	0	0.942696546112102	0.718	0.296	0	0	0.422
CFD	CD1C-CD141- dendritic cell	1.27772412117998e-65	0.344597070344226	0.672	0.39	2.30169223189362e-61	6	0.282
CFD	CD1C-CD141- dendritic cell	0	0.942696546112102	0.718	0.296	0	0	0.422
CFD	Adipocyte progenitor cell	1.27772412117998e-65	0.344597070344226	0.672	0.39	2.30169223189362e-61	6	0.282
CFD	Adipocyte progenitor cell	0	0.942696546112102	0.718	0.296	0	0	0.422
CFD	Complement-secreting cancer associated fibroblast	1.27772412117998e-65	0.344597070344226	0.672	0.39	2.30169223189362e-61	6	0.282
CFD	Complement-secreting cancer associated fibroblast	0	0.942696546112102	0.718	0.296	0	0	0.422
CKS2	Natural killer T (NKT) cell	2.5971442879538e-234	0.416270003936065	0.466	0.134	4.67849572031997e-230	4	0.332
CLEC11A	Stromal cell	1.74815139990716e-16	0.299697214277706	0.459	0.193	3.14911993179276e-12	12	0.266
CLEC11A	Stromal cell	7.99415389812809e-229	0.438157554316084	0.579	0.175	1.44006688320879e-224	6	0.404
CLEC11A	Fibroblast	1.74815139990716e-16	0.299697214277706	0.459	0.193	3.14911993179276e-12	12	0.266
CLEC11A	Fibroblast	7.99415389812809e-229	0.438157554316084	0.579	0.175	1.44006688320879e-224	6	0.404
CLEC11A	Fibrocartilage chondrocyte	1.74815139990716e-16	0.299697214277706	0.459	0.193	3.14911993179276e-12	12	0.266
CLEC11A	Fibrocartilage chondrocyte	7.99415389812809e-229	0.438157554316084	0.579	0.175	1.44006688320879e-224	6	0.404
CLEC11A	DCLK1+ progenitor cell	1.74815139990716e-16	0.299697214277706	0.459	0.193	3.14911993179276e-12	12	0.266
CLEC11A	DCLK1+ progenitor cell	7.99415389812809e-229	0.438157554316084	0.579	0.175	1.44006688320879e-224	6	0.404
CLEC2B	Paneth cell	5.821531964614e-07	0.317888619676793	0.372	0.228	0.0104869076810557	11	0.144
COTL1	Mitotic arrest phase fetal germ cell	1.22763266450048e-204	0.483266285931167	0.53	0.221	2.21145748183117e-200	3	0.309
COTL1	Paneth cell	1.22763266450048e-204	0.483266285931167	0.53	0.221	2.21145748183117e-200	3	0.309
COTL1	Monocyte	1.22763266450048e-204	0.483266285931167	0.53	0.221	2.21145748183117e-200	3	0.309
COTL1	Gonadal endothelial cell	1.22763266450048e-204	0.483266285931167	0.53	0.221	2.21145748183117e-200	3	0.309
COTL1	Natural killer T (NKT) cell	1.22763266450048e-204	0.483266285931167	0.53	0.221	2.21145748183117e-200	3	0.309
COTL1	Endothelial cell	1.22763266450048e-204	0.483266285931167	0.53	0.221	2.21145748183117e-200	3	0.309
COTL1	Retinoid acid signaling-responsive fetal germ cell	1.22763266450048e-204	0.483266285931167	0.53	0.221	2.21145748183117e-200	3	0.309
CPVL	Paneth cell	7.77922974996629e-220	0.51006635947011	0.403	0.128	1.40135044715893e-215	3	0.275
CPVL	Microglial cell	7.77922974996629e-220	0.51006635947011	0.403	0.128	1.40135044715893e-215	3	0.275
CPVL	CD141+CLEC9A+ dendritic cell	7.77922974996629e-220	0.51006635947011	0.403	0.128	1.40135044715893e-215	3	0.275
CPVL	Astrocyte	7.77922974996629e-220	0.51006635947011	0.403	0.128	1.40135044715893e-215	3	0.275
CRIP1	Prehypertrophic chondrocyte	1.23379064003002e-90	0.425775879439928	0.493	0.275	2.22255045895009e-86	3	0.218
CRIP1	Circulating fetal cell	1.23379064003002e-90	0.425775879439928	0.493	0.275	2.22255045895009e-86	3	0.218
CRIP1	Natural killer T (NKT) cell	1.23379064003002e-90	0.425775879439928	0.493	0.275	2.22255045895009e-86	3	0.218
CRIP1	Monocyte	1.23379064003002e-90	0.425775879439928	0.493	0.275	2.22255045895009e-86	3	0.218
CST3	Astrocyte	0	0.803645824118625	0.73	0.309	0	3	0.421
CST3	Monocyte	0	0.803645824118625	0.73	0.309	0	3	0.421
CST3	Neuron	0	0.803645824118625	0.73	0.309	0	3	0.421
CST3	Dendritic cell	0	0.803645824118625	0.73	0.309	0	3	0.421
CST3	Astrocyte	0	0.803645824118625	0.73	0.309	0	3	0.421
CST3	Monocyte precursor	0	0.803645824118625	0.73	0.309	0	3	0.421
CST3	Dendritic cell	0	0.803645824118625	0.73	0.309	0	3	0.421
CST3	Megakaryocyte	0	0.803645824118625	0.73	0.309	0	3	0.421
CST3	Dendritic cell	0	0.803645824118625	0.73	0.309	0	3	0.421
CST3	Dendritic cell	0	0.803645824118625	0.73	0.309	0	3	0.421
CST3	Astrocyte	0	0.803645824118625	0.73	0.309	0	3	0.421
CST3	Mast cell	0	0.803645824118625	0.73	0.309	0	3	0.421
CST3	Monocyte	0	0.803645824118625	0.73	0.309	0	3	0.421
CST7	Abnormal myeloid cell	3.00185647267075e-206	0.451103439038019	0.313	0.061	5.40754424986908e-202	6	0.252
CST7	Abnormal myeloid cell	2.10536187143119e-226	0.465794594232346	0.356	0.062	3.79259887519615e-222	7	0.294
CST7	CD8+ T cell	3.00185647267075e-206	0.451103439038019	0.313	0.061	5.40754424986908e-202	6	0.252
CST7	CD8+ T cell	2.10536187143119e-226	0.465794594232346	0.356	0.062	3.79259887519615e-222	7	0.294
CST7	Finally highly effector (TEMRA) memory T cell	3.00185647267075e-206	0.451103439038019	0.313	0.061	5.40754424986908e-202	6	0.252
CST7	Finally highly effector (TEMRA) memory T cell	2.10536187143119e-226	0.465794594232346	0.356	0.062	3.79259887519615e-222	7	0.294
CST7	Microglial cell	3.00185647267075e-206	0.451103439038019	0.313	0.061	5.40754424986908e-202	6	0.252
CST7	Microglial cell	2.10536187143119e-226	0.465794594232346	0.356	0.062	3.79259887519615e-222	7	0.294
CST7	Microglial cell	3.00185647267075e-206	0.451103439038019	0.313	0.061	5.40754424986908e-202	6	0.252
CST7	Microglial cell	2.10536187143119e-226	0.465794594232346	0.356	0.062	3.79259887519615e-222	7	0.294
CSTA	CD1C+_B dendritic cell	6.52463270925078e-17	0.365874514437608	0.671	0.34	1.17534733624443e-12	12	0.331
CSTA	CD1C+_B dendritic cell	0	0.90344207706637	0.787	0.19	0	0	0.597
CSTA	Basal cell	6.52463270925078e-17	0.365874514437608	0.671	0.34	1.17534733624443e-12	12	0.331
CSTA	Basal cell	0	0.90344207706637	0.787	0.19	0	0	0.597
CTSG	Neutrophil	2.00711074983584e-246	1.24637396267467	0.494	0.138	3.61560930475428e-242	6	0.356
CTSG	Neutrophil	3.12683692719135e-27	0.394252760370278	0.486	0.154	5.63268404064249e-23	12	0.332
CTSG	Mast cell	2.00711074983584e-246	1.24637396267467	0.494	0.138	3.61560930475428e-242	6	0.356
CTSG	Mast cell	3.12683692719135e-27	0.394252760370278	0.486	0.154	5.63268404064249e-23	12	0.332
CTSG	Mast cell	2.00711074983584e-246	1.24637396267467	0.494	0.138	3.61560930475428e-242	6	0.356
CTSG	Mast cell	3.12683692719135e-27	0.394252760370278	0.486	0.154	5.63268404064249e-23	12	0.332
CTSH	Monocyte	3.6989786659758e-13	0.254041888173951	0.285	0.15	6.6633401688888e-09	10	0.135
CTSH	Monocyte	2.92027020307902e-155	0.325612288309471	0.374	0.133	5.26057474382655e-151	3	0.241
CTSH	B cell	3.6989786659758e-13	0.254041888173951	0.285	0.15	6.6633401688888e-09	10	0.135
CTSH	B cell	2.92027020307902e-155	0.325612288309471	0.374	0.133	5.26057474382655e-151	3	0.241
CTSS	Monocyte	0	1.15694640315725	0.813	0.345	0	0	0.468
CTSS	Monocyte	1.35077108678643e-147	0.615890115572186	0.725	0.442	2.43327903573708e-143	3	0.283
CTSS	Microglial cell	0	1.15694640315725	0.813	0.345	0	0	0.468
CTSS	Microglial cell	1.35077108678643e-147	0.615890115572186	0.725	0.442	2.43327903573708e-143	3	0.283
CTSS	Leukocyte	0	1.15694640315725	0.813	0.345	0	0	0.468
CTSS	Leukocyte	1.35077108678643e-147	0.615890115572186	0.725	0.442	2.43327903573708e-143	3	0.283
CTSS	CD1C-CD141- dendritic cell	0	1.15694640315725	0.813	0.345	0	0	0.468
CTSS	CD1C-CD141- dendritic cell	1.35077108678643e-147	0.615890115572186	0.725	0.442	2.43327903573708e-143	3	0.283
CXCL2	Mesenchymal cell	1.71252304172971e-99	0.643142555669342	0.306	0.03	3.08493900737189e-95	11	0.276
CXCL2	Secretory cell	1.71252304172971e-99	0.643142555669342	0.306	0.03	3.08493900737189e-95	11	0.276
CXCL2	Macrophage	1.71252304172971e-99	0.643142555669342	0.306	0.03	3.08493900737189e-95	11	0.276
CXCL2	Neutrophil	1.71252304172971e-99	0.643142555669342	0.306	0.03	3.08493900737189e-95	11	0.276
CXCL2	Paneth cell	1.71252304172971e-99	0.643142555669342	0.306	0.03	3.08493900737189e-95	11	0.276
CXCL8	Neutrophil	0	2.23864358829942	0.978	0.102	0	11	0.876
CXCL8	Neutrophil	0	0.885659045570639	0.261	0.058	0	0	0.203
CXCL8	Neutrophil	0	2.23864358829942	0.978	0.102	0	11	0.876
CXCL8	Neutrophil	0	0.885659045570639	0.261	0.058	0	0	0.203
CXCL8	Neutrophil	0	2.23864358829942	0.978	0.102	0	11	0.876
CXCL8	Neutrophil	0	0.885659045570639	0.261	0.058	0	0	0.203
CXCL8	Cardiosphere-derived cell	0	2.23864358829942	0.978	0.102	0	11	0.876
CXCL8	Cardiosphere-derived cell	0	0.885659045570639	0.261	0.058	0	0	0.203
CXCL8	Myeloid cell	0	2.23864358829942	0.978	0.102	0	11	0.876
CXCL8	Myeloid cell	0	0.885659045570639	0.261	0.058	0	0	0.203
CXCL8	Paneth cell	0	2.23864358829942	0.978	0.102	0	11	0.876
CXCL8	Paneth cell	0	0.885659045570639	0.261	0.058	0	0	0.203
CYBB	Paneth cell	0	0.686268539671713	0.605	0.135	0	0	0.47
CYBB	Macrophage	0	0.686268539671713	0.605	0.135	0	0	0.47
CYBB	Myeloid cell	0	0.686268539671713	0.605	0.135	0	0	0.47
CYBB	Macrophage	0	0.686268539671713	0.605	0.135	0	0	0.47
CYBB	Microglial cell	0	0.686268539671713	0.605	0.135	0	0	0.47
CYLD	Natural killer T (NKT) cell	1.04287611851154e-79	0.281439921942599	0.299	0.15	1.87863703988669e-75	2	0.149
DBI	Oligodendrocyte progenitor cell	2.35829799977091e-69	0.356111382256993	0.577	0.397	4.24823801678732e-65	3	0.18
DBI	Astrocyte	2.35829799977091e-69	0.356111382256993	0.577	0.397	4.24823801678732e-65	3	0.18
DDX17	Natural killer T (NKT) cell	0.000231210996833536	0.389586123738975	0.667	0.505	1	13	0.162
DHFR	Natural killer T (NKT) cell	3.29300354353502e-206	0.380170383090227	0.481	0.15	5.93201658332399e-202	4	0.331
DHFR	Cartilage Progenitor cell	3.29300354353502e-206	0.380170383090227	0.481	0.15	5.93201658332399e-202	4	0.331
DHFR	Neural progenitor cell	3.29300354353502e-206	0.380170383090227	0.481	0.15	5.93201658332399e-202	4	0.331
DUSP1	Microglial cell	8.41597113987358e-07	0.537195044993861	0.455	0.232	0.0151605304113683	13	0.223
DUSP1	Monocyte	8.41597113987358e-07	0.537195044993861	0.455	0.232	0.0151605304113683	13	0.223
DUSP1	CD1C-CD141- dendritic cell	8.41597113987358e-07	0.537195044993861	0.455	0.232	0.0151605304113683	13	0.223
DUSP2	CD141+CLEC9A+ dendritic cell	3.98315530103822e-256	0.500360594204494	0.346	0.052	7.17525595929025e-252	7	0.294
DUSP2	Paneth cell	3.98315530103822e-256	0.500360594204494	0.346	0.052	7.17525595929025e-252	7	0.294
DUSP2	Neutrophil	3.98315530103822e-256	0.500360594204494	0.346	0.052	7.17525595929025e-252	7	0.294
DUSP6	Oligodendrocyte progenitor cell	4.50202350823402e-10	0.721074839215639	0.53	0.26	8.10994514773276e-06	13	0.27
DUSP6	Monocyte	4.50202350823402e-10	0.721074839215639	0.53	0.26	8.10994514773276e-06	13	0.27
DUSP6	Paneth cell	4.50202350823402e-10	0.721074839215639	0.53	0.26	8.10994514773276e-06	13	0.27
DUSP6	Mitotic arrest phase fetal germ cell	4.50202350823402e-10	0.721074839215639	0.53	0.26	8.10994514773276e-06	13	0.27
DUSP6	Gonadal endothelial cell	4.50202350823402e-10	0.721074839215639	0.53	0.26	8.10994514773276e-06	13	0.27
DUSP6	CD1C-CD141- dendritic cell	4.50202350823402e-10	0.721074839215639	0.53	0.26	8.10994514773276e-06	13	0.27
EEF1B2	Oligodendrocyte	2.85036115823705e-84	0.396099078957476	0.967	0.904	5.13464059044823e-80	6	0.0629999999999999
EEF1B2	Oligodendrocyte	0	0.471532722237	0.982	0.881	0	1	0.101
EEF1B2	B cell	2.85036115823705e-84	0.396099078957476	0.967	0.904	5.13464059044823e-80	6	0.0629999999999999
EEF1B2	B cell	0	0.471532722237	0.982	0.881	0	1	0.101
EEF2	Natural killer T (NKT) cell	3.25777998328517e-44	0.383733566382087	0.931	0.773	5.8685648618899e-40	9	0.158
EEF2	Oligodendrocyte	3.25777998328517e-44	0.383733566382087	0.931	0.773	5.8685648618899e-40	9	0.158
EGR1	Lymphoid-primed multipotent progenitor cell(LMPP)	1.31787455429271e-05	0.583652498904477	0.273	0.113	0.237401922210289	13	0.16
EGR1	Early response secretory cell	1.31787455429271e-05	0.583652498904477	0.273	0.113	0.237401922210289	13	0.16
ELANE	Abnormal myeloid cell	0	1.7553010919913	0.823	0.125	0	6	0.698
ELANE	Enteroendocrine cell	0	1.7553010919913	0.823	0.125	0	6	0.698
ELANE	Neutrophil	0	1.7553010919913	0.823	0.125	0	6	0.698
ELANE	Neutrophil	0	1.7553010919913	0.823	0.125	0	6	0.698
ELANE	Neutrophil	0	1.7553010919913	0.823	0.125	0	6	0.698
ELL2	Alpha cell (¦Á cell)	3.96356915448834e-288	0.630008559249529	0.365	0.045	7.1399734748953e-284	8	0.32
